padron_electoral,frecuencia,frecuencia_%
1984,0.0002560163850486431,0.03
11133,0.0002560163850486431,0.03
10269,0.0002560163850486431,0.03
2078,0.0002560163850486431,0.03
3244,0.0002560163850486431,0.03
1753,0.0002560163850486431,0.03
498,0.0002560163850486431,0.03
288,0.0002560163850486431,0.03
343,0.0002560163850486431,0.03
3148,0.0002560163850486431,0.03
2372,0.0002560163850486431,0.03
629,0.0002560163850486431,0.03
589,0.0002560163850486431,0.03
2985,0.0002560163850486431,0.03
2177,0.0002560163850486431,0.03
2018,0.0002560163850486431,0.03
1928,0.0002560163850486431,0.03
1951,0.0002560163850486431,0.03
734,0.0002560163850486431,0.03
1843,0.0002560163850486431,0.03
3882,0.0002560163850486431,0.03
104,0.0002560163850486431,0.03
317,0.0002560163850486431,0.03
264,0.0002560163850486431,0.03
675,0.0002560163850486431,0.03
1857,0.0002560163850486431,0.03
3062,0.0002560163850486431,0.03
252,0.0002560163850486431,0.03
1145,0.0002560163850486431,0.03
385,0.0002560163850486431,0.03
2809,0.0002560163850486431,0.03
2766,0.0002560163850486431,0.03
2225,0.0002560163850486431,0.03
3043,0.0002560163850486431,0.03
2526,0.0002560163850486431,0.03
2469,0.0002560163850486431,0.03
2739,0.0002560163850486431,0.03
1573,0.0002560163850486431,0.03
2394,0.0002560163850486431,0.03
123,0.0002560163850486431,0.03
266,0.0002560163850486431,0.03
8716,0.0002560163850486431,0.03
293,0.0002560163850486431,0.03
3305,0.0002560163850486431,0.03
2165,0.0002560163850486431,0.03
7009,0.0002560163850486431,0.03
6317,0.0002560163850486431,0.03
3763,0.0002560163850486431,0.03
5495,0.0002560163850486431,0.03
1691,0.0002560163850486431,0.03
1895,0.0002560163850486431,0.03
3721,0.0002560163850486431,0.03
6608,0.0002560163850486431,0.03
7561,0.0002560163850486431,0.03
4861,0.0002560163850486431,0.03
180,0.0002560163850486431,0.03
433,0.0002560163850486431,0.03
1898,0.0002560163850486431,0.03
1358,0.0002560163850486431,0.03
2292,0.0002560163850486431,0.03
4361,0.0002560163850486431,0.03
2953,0.0002560163850486431,0.03
1185,0.0002560163850486431,0.03
213,0.0002560163850486431,0.03
2869,0.0002560163850486431,0.03
2962,0.0002560163850486431,0.03
4194,0.0002560163850486431,0.03
2281,0.0002560163850486431,0.03
4648,0.0002560163850486431,0.03
3811,0.0002560163850486431,0.03
506,0.0002560163850486431,0.03
1481,0.0002560163850486431,0.03
759,0.0002560163850486431,0.03
452,0.0002560163850486431,0.03
2422,0.0002560163850486431,0.03
285,0.0002560163850486431,0.03
2821,0.0002560163850486431,0.03
4257,0.0002560163850486431,0.03
402,0.0002560163850486431,0.03
147,0.0002560163850486431,0.03
1101,0.0002560163850486431,0.03
4231,0.0002560163850486431,0.03
1727,0.0002560163850486431,0.03
4494,0.0002560163850486431,0.03
2602,0.0002560163850486431,0.03
215,0.0002560163850486431,0.03
1849,0.0002560163850486431,0.03
2853,0.0002560163850486431,0.03
3846,0.0002560163850486431,0.03
2932,0.0002560163850486431,0.03
4021,0.0002560163850486431,0.03
88,0.0002560163850486431,0.03
369,0.0002560163850486431,0.03
393,0.0002560163850486431,0.03
552,0.0002560163850486431,0.03
1483,0.0002560163850486431,0.03
1948,0.0002560163850486431,0.03
1988,0.0002560163850486431,0.03
695,0.0002560163850486431,0.03
313,0.0002560163850486431,0.03
1514,0.0002560163850486431,0.03
211,0.0002560163850486431,0.03
332,0.0002560163850486431,0.03
116,0.0002560163850486431,0.03
2513,0.0002560163850486431,0.03
1068,0.0002560163850486431,0.03
567,0.0002560163850486431,0.03
1968,0.0002560163850486431,0.03
414,0.0002560163850486431,0.03
471,0.0002560163850486431,0.03
1126,0.0002560163850486431,0.03
316,0.0002560163850486431,0.03
2467,0.0002560163850486431,0.03
772,0.0002560163850486431,0.03
2612,0.0002560163850486431,0.03
988,0.0002560163850486431,0.03
3226,0.0002560163850486431,0.03
1169,0.0002560163850486431,0.03
528,0.0002560163850486431,0.03
2756,0.0002560163850486431,0.03
2158,0.0002560163850486431,0.03
291,0.0002560163850486431,0.03
3031,0.0002560163850486431,0.03
1552,0.0002560163850486431,0.03
273,0.0002560163850486431,0.03
3246,0.0002560163850486431,0.03
1443,0.0002560163850486431,0.03
2755,0.0002560163850486431,0.03
294,0.0002560163850486431,0.03
260,0.0002560163850486431,0.03
300,0.0002560163850486431,0.03
1405,0.0002560163850486431,0.03
405,0.0002560163850486431,0.03
249,0.0002560163850486431,0.03
1137,0.0002560163850486431,0.03
1127,0.0002560163850486431,0.03
394,0.0002560163850486431,0.03
247,0.0002560163850486431,0.03
711,0.0002560163850486431,0.03
1239,0.0002560163850486431,0.03
1627,0.0002560163850486431,0.03
2001,0.0002560163850486431,0.03
656,0.0002560163850486431,0.03
2581,0.0002560163850486431,0.03
5974,0.0002560163850486431,0.03
225,0.0002560163850486431,0.03
352,0.0002560163850486431,0.03
680,0.0002560163850486431,0.03
155,0.0002560163850486431,0.03
3168,0.0002560163850486431,0.03
2452,0.0002560163850486431,0.03
4174,0.0002560163850486431,0.03
2173,0.0002560163850486431,0.03
618,0.0002560163850486431,0.03
1531,0.0002560163850486431,0.03
2456,0.0002560163850486431,0.03
3833,0.0002560163850486431,0.03
2074,0.0002560163850486431,0.03
2276,0.0002560163850486431,0.03
5314,0.0002560163850486431,0.03
430,0.0002560163850486431,0.03
2327,0.0002560163850486431,0.03
3222,0.0002560163850486431,0.03
179,0.0002560163850486431,0.03
2371,0.0002560163850486431,0.03
3502,0.0002560163850486431,0.03
340,0.0002560163850486431,0.03
2227,0.0002560163850486431,0.03
2519,0.0002560163850486431,0.03
1549,0.0002560163850486431,0.03
2584,0.0002560163850486431,0.03
6869,0.0002560163850486431,0.03
4057,0.0002560163850486431,0.03
4636,0.0002560163850486431,0.03
6625,0.0002560163850486431,0.03
2047,0.0002560163850486431,0.03
3267,0.0002560163850486431,0.03
5869,0.0002560163850486431,0.03
3862,0.0002560163850486431,0.03
6617,0.0002560163850486431,0.03
3028,0.0002560163850486431,0.03
1477,0.0002560163850486431,0.03
8959,0.0002560163850486431,0.03
1597,0.0002560163850486431,0.03
2196,0.0002560163850486431,0.03
1316,0.0002560163850486431,0.03
1490,0.0002560163850486431,0.03
2290,0.0002560163850486431,0.03
465,0.0002560163850486431,0.03
547,0.0002560163850486431,0.03
4041,0.0002560163850486431,0.03
5135,0.0002560163850486431,0.03
3945,0.0002560163850486431,0.03
2937,0.0002560163850486431,0.03
4632,0.0002560163850486431,0.03
1212,0.0002560163850486431,0.03
1564,0.0002560163850486431,0.03
565,0.0002560163850486431,0.03
170,0.0002560163850486431,0.03
531,0.0002560163850486431,0.03
803,0.0002560163850486431,0.03
4630,0.0002560163850486431,0.03
3412,0.0002560163850486431,0.03
3007,0.0002560163850486431,0.03
1674,0.0002560163850486431,0.03
2806,0.0002560163850486431,0.03
4683,0.0002560163850486431,0.03
322,0.0002560163850486431,0.03
178,0.0002560163850486431,0.03
1560,0.0002560163850486431,0.03
448,0.0002560163850486431,0.03
1513,0.0002560163850486431,0.03
115,0.0002560163850486431,0.03
3552,0.0002560163850486431,0.03
2306,0.0002560163850486431,0.03
2256,0.0002560163850486431,0.03
3780,0.0002560163850486431,0.03
4582,0.0002560163850486431,0.03
432,0.0002560163850486431,0.03
1611,0.0002560163850486431,0.03
2388,0.0002560163850486431,0.03
2746,0.0002560163850486431,0.03
3000,0.0002560163850486431,0.03
379,0.0002560163850486431,0.03
4700,0.0002560163850486431,0.03
1530,0.0002560163850486431,0.03
310,0.0002560163850486431,0.03
237,0.0002560163850486431,0.03
221,0.0002560163850486431,0.03
438,0.0002560163850486431,0.03
5666,0.0002560163850486431,0.03
4709,0.0002560163850486431,0.03
8864,0.0002560163850486431,0.03
1066,0.0002560163850486431,0.03
811,0.0002560163850486431,0.03
1197,0.0002560163850486431,0.03
1271,0.0002560163850486431,0.03
1742,0.0002560163850486431,0.03
2828,0.0002560163850486431,0.03
4138,0.0002560163850486431,0.03
2272,0.0002560163850486431,0.03
883,0.0002560163850486431,0.03
1294,0.0002560163850486431,0.03
5866,0.0002560163850486431,0.03
1301,0.0002560163850486431,0.03
1661,0.0002560163850486431,0.03
1304,0.0002560163850486431,0.03
2086,0.0002560163850486431,0.03
1026,0.0002560163850486431,0.03
2462,0.0002560163850486431,0.03
628,0.0002560163850486431,0.03
1954,0.0002560163850486431,0.03
1470,0.0002560163850486431,0.03
2852,0.0002560163850486431,0.03
1424,0.0002560163850486431,0.03
3111,0.0002560163850486431,0.03
4771,0.0002560163850486431,0.03
7898,0.0002560163850486431,0.03
4379,0.0002560163850486431,0.03
8285,0.0002560163850486431,0.03
1006,0.0002560163850486431,0.03
2709,0.0002560163850486431,0.03
2591,0.0002560163850486431,0.03
3183,0.0002560163850486431,0.03
3632,0.0002560163850486431,0.03
1737,0.0002560163850486431,0.03
2126,0.0002560163850486431,0.03
3109,0.0002560163850486431,0.03
2016,0.0002560163850486431,0.03
2500,0.0002560163850486431,0.03
2532,0.0002560163850486431,0.03
2313,0.0002560163850486431,0.03
7597,0.0002560163850486431,0.03
1256,0.0002560163850486431,0.03
2477,0.0002560163850486431,0.03
3231,0.0002560163850486431,0.03
1796,0.0002560163850486431,0.03
272,0.0002560163850486431,0.03
2040,0.0002560163850486431,0.03
1451,0.0002560163850486431,0.03
1362,0.0002560163850486431,0.03
1989,0.0002560163850486431,0.03
952,0.0002560163850486431,0.03
1154,0.0002560163850486431,0.03
492,0.0002560163850486431,0.03
587,0.0002560163850486431,0.03
550,0.0002560163850486431,0.03
718,0.0002560163850486431,0.03
1080,0.0002560163850486431,0.03
1045,0.0002560163850486431,0.03
1073,0.0002560163850486431,0.03
776,0.0002560163850486431,0.03
1016,0.0002560163850486431,0.03
496,0.0002560163850486431,0.03
359,0.0002560163850486431,0.03
915,0.0002560163850486431,0.03
1114,0.0002560163850486431,0.03
4272,0.0002560163850486431,0.03
2294,0.0002560163850486431,0.03
1662,0.0002560163850486431,0.03
1784,0.0002560163850486431,0.03
2458,0.0002560163850486431,0.03
1238,0.0002560163850486431,0.03
4141,0.0002560163850486431,0.03
1288,0.0002560163850486431,0.03
1854,0.0002560163850486431,0.03
2599,0.0002560163850486431,0.03
2117,0.0002560163850486431,0.03
1385,0.0002560163850486431,0.03
3057,0.0002560163850486431,0.03
2432,0.0002560163850486431,0.03
3951,0.0002560163850486431,0.03
2505,0.0002560163850486431,0.03
1851,0.0002560163850486431,0.03
903,0.0002560163850486431,0.03
5225,0.0002560163850486431,0.03
1441,0.0002560163850486431,0.03
1370,0.0002560163850486431,0.03
1180,0.0002560163850486431,0.03
901,0.0002560163850486431,0.03
301,0.0002560163850486431,0.03
245,0.0002560163850486431,0.03
712,0.0002560163850486431,0.03
625,0.0002560163850486431,0.03
752,0.0002560163850486431,0.03
450,0.0002560163850486431,0.03
502,0.0002560163850486431,0.03
717,0.0002560163850486431,0.03
5273,0.0002560163850486431,0.03
692,0.0002560163850486431,0.03
657,0.0002560163850486431,0.03
944,0.0002560163850486431,0.03
286,0.0002560163850486431,0.03
666,0.0002560163850486431,0.03
1494,0.0002560163850486431,0.03
867,0.0002560163850486431,0.03
938,0.0002560163850486431,0.03
2647,0.0002560163850486431,0.03
2896,0.0002560163850486431,0.03
1237,0.0002560163850486431,0.03
2082,0.0002560163850486431,0.03
1151,0.0002560163850486431,0.03
805,0.0002560163850486431,0.03
5818,0.0002560163850486431,0.03
1580,0.0002560163850486431,0.03
1732,0.0002560163850486431,0.03
1528,0.0002560163850486431,0.03
1486,0.0002560163850486431,0.03
1601,0.0002560163850486431,0.03
1830,0.0002560163850486431,0.03
707,0.0002560163850486431,0.03
2277,0.0002560163850486431,0.03
1100,0.0002560163850486431,0.03
2155,0.0002560163850486431,0.03
1699,0.0002560163850486431,0.03
1654,0.0002560163850486431,0.03
1698,0.0002560163850486431,0.03
2317,0.0002560163850486431,0.03
1646,0.0002560163850486431,0.03
1160,0.0002560163850486431,0.03
1673,0.0002560163850486431,0.03
1845,0.0002560163850486431,0.03
1950,0.0002560163850486431,0.03
3081,0.0002560163850486431,0.03
3067,0.0002560163850486431,0.03
3572,0.0002560163850486431,0.03
4271,0.0002560163850486431,0.03
5101,0.0002560163850486431,0.03
5616,0.0002560163850486431,0.03
5233,0.0002560163850486431,0.03
2150,0.0002560163850486431,0.03
2529,0.0002560163850486431,0.03
5010,0.0002560163850486431,0.03
2063,0.0002560163850486431,0.03
1712,0.0002560163850486431,0.03
1374,0.0002560163850486431,0.03
3831,0.0002560163850486431,0.03
1446,0.0002560163850486431,0.03
2866,0.0002560163850486431,0.03
2336,0.0002560163850486431,0.03
1008,0.0002560163850486431,0.03
1428,0.0002560163850486431,0.03
2536,0.0002560163850486431,0.03
1387,0.0002560163850486431,0.03
719,0.0002560163850486431,0.03
1043,0.0002560163850486431,0.03
1676,0.0002560163850486431,0.03
2007,0.0002560163850486431,0.03
2701,0.0002560163850486431,0.03
2684,0.0002560163850486431,0.03
1913,0.0002560163850486431,0.03
1993,0.0002560163850486431,0.03
2574,0.0002560163850486431,0.03
2446,0.0002560163850486431,0.03
978,0.0002560163850486431,0.03
5404,0.0002560163850486431,0.03
3436,0.0002560163850486431,0.03
983,0.0002560163850486431,0.03
1005,0.0002560163850486431,0.03
1393,0.0002560163850486431,0.03
974,0.0002560163850486431,0.03
440,0.0002560163850486431,0.03
888,0.0002560163850486431,0.03
1681,0.0002560163850486431,0.03
3304,0.0002560163850486431,0.03
3286,0.0002560163850486431,0.03
2391,0.0002560163850486431,0.03
1779,0.0002560163850486431,0.03
6909,0.0002560163850486431,0.03
5209,0.0002560163850486431,0.03
1707,0.0002560163850486431,0.03
2842,0.0002560163850486431,0.03
1846,0.0002560163850486431,0.03
1478,0.0002560163850486431,0.03
2854,0.0002560163850486431,0.03
2970,0.0002560163850486431,0.03
2119,0.0002560163850486431,0.03
1790,0.0002560163850486431,0.03
2009,0.0002560163850486431,0.03
1756,0.0002560163850486431,0.03
2642,0.0002560163850486431,0.03
2640,0.0002560163850486431,0.03
1811,0.0002560163850486431,0.03
10160,0.0002560163850486431,0.03
4854,0.0002560163850486431,0.03
4189,0.0002560163850486431,0.03
9279,0.0002560163850486431,0.03
1717,0.0002560163850486431,0.03
7681,0.0002560163850486431,0.03
3144,0.0002560163850486431,0.03
3470,0.0002560163850486431,0.03
8233,0.0002560163850486431,0.03
1094,0.0002560163850486431,0.03
8724,0.0002560163850486431,0.03
6503,0.0002560163850486431,0.03
3443,0.0002560163850486431,0.03
3108,0.0002560163850486431,0.03
6381,0.0002560163850486431,0.03
2895,0.0002560163850486431,0.03
2677,0.0002560163850486431,0.03
3120,0.0002560163850486431,0.03
2120,0.0002560163850486431,0.03
2892,0.0002560163850486431,0.03
722,0.0002560163850486431,0.03
1465,0.0002560163850486431,0.03
2872,0.0002560163850486431,0.03
813,0.0002560163850486431,0.03
1176,0.0002560163850486431,0.03
4248,0.0002560163850486431,0.03
4188,0.0002560163850486431,0.03
331,0.0002560163850486431,0.03
7845,0.0002560163850486431,0.03
3229,0.0002560163850486431,0.03
2697,0.0002560163850486431,0.03
1767,0.0002560163850486431,0.03
1891,0.0002560163850486431,0.03
3942,0.0002560163850486431,0.03
2517,0.0002560163850486431,0.03
817,0.0002560163850486431,0.03
3979,0.0002560163850486431,0.03
812,0.0002560163850486431,0.03
2914,0.0002560163850486431,0.03
1566,0.0002560163850486431,0.03
1958,0.0002560163850486431,0.03
934,0.0002560163850486431,0.03
2132,0.0002560163850486431,0.03
2680,0.0002560163850486431,0.03
661,0.0002560163850486431,0.03
2489,0.0002560163850486431,0.03
3477,0.0002560163850486431,0.03
3107,0.0002560163850486431,0.03
380,0.0002560163850486431,0.03
2179,0.0002560163850486431,0.03
5473,0.0002560163850486431,0.03
2747,0.0002560163850486431,0.03
2963,0.0002560163850486431,0.03
5576,0.0002560163850486431,0.03
3875,0.0002560163850486431,0.03
986,0.0002560163850486431,0.03
2305,0.0002560163850486431,0.03
3696,0.0002560163850486431,0.03
530,0.0002560163850486431,0.03
671,0.0002560163850486431,0.03
631,0.0002560163850486431,0.03
571,0.0002560163850486431,0.03
6721,0.0002560163850486431,0.03
2072,0.0002560163850486431,0.03
5821,0.0002560163850486431,0.03
1908,0.0002560163850486431,0.03
1445,0.0002560163850486431,0.03
1491,0.0002560163850486431,0.03
1576,0.0002560163850486431,0.03
1837,0.0002560163850486431,0.03
1688,0.0002560163850486431,0.03
1749,0.0002560163850486431,0.03
1906,0.0002560163850486431,0.03
1721,0.0002560163850486431,0.03
1705,0.0002560163850486431,0.03
1997,0.0002560163850486431,0.03
1413,0.0002560163850486431,0.03
2399,0.0002560163850486431,0.03
1504,0.0002560163850486431,0.03
844,0.0002560163850486431,0.03
1299,0.0002560163850486431,0.03
1218,0.0002560163850486431,0.03
673,0.0002560163850486431,0.03
1129,0.0002560163850486431,0.03
2168,0.0002560163850486431,0.03
795,0.0002560163850486431,0.03
646,0.0002560163850486431,0.03
1338,0.0002560163850486431,0.03
1711,0.0002560163850486431,0.03
1311,0.0002560163850486431,0.03
1230,0.0002560163850486431,0.03
1168,0.0002560163850486431,0.03
870,0.0002560163850486431,0.03
670,0.0002560163850486431,0.03
1081,0.0002560163850486431,0.03
662,0.0002560163850486431,0.03
503,0.0002560163850486431,0.03
750,0.0002560163850486431,0.03
443,0.0002560163850486431,0.03
900,0.0002560163850486431,0.03
586,0.0002560163850486431,0.03
796,0.0002560163850486431,0.03
463,0.0002560163850486431,0.03
598,0.0002560163850486431,0.03
1330,0.0002560163850486431,0.03
1136,0.0002560163850486431,0.03
2345,0.0002560163850486431,0.03
1971,0.0002560163850486431,0.03
1876,0.0002560163850486431,0.03
970,0.0002560163850486431,0.03
2190,0.0002560163850486431,0.03
2724,0.0002560163850486431,0.03
1986,0.0002560163850486431,0.03
2307,0.0002560163850486431,0.03
1327,0.0002560163850486431,0.03
1556,0.0002560163850486431,0.03
2280,0.0002560163850486431,0.03
3242,0.0002560163850486431,0.03
2315,0.0002560163850486431,0.03
2247,0.0002560163850486431,0.03
2476,0.0002560163850486431,0.03
2751,0.0002560163850486431,0.03
2558,0.0002560163850486431,0.03
1164,0.0002560163850486431,0.03
1833,0.0002560163850486431,0.03
2103,0.0002560163850486431,0.03
2067,0.0002560163850486431,0.03
599,0.0002560163850486431,0.03
2784,0.0002560163850486431,0.03
745,0.0002560163850486431,0.03
467,0.0002560163850486431,0.03
757,0.0002560163850486431,0.03
1117,0.0002560163850486431,0.03
1077,0.0002560163850486431,0.03
1079,0.0002560163850486431,0.03
507,0.0002560163850486431,0.03
627,0.0002560163850486431,0.03
809,0.0002560163850486431,0.03
742,0.0002560163850486431,0.03
1170,0.0002560163850486431,0.03
973,0.0002560163850486431,0.03
731,0.0002560163850486431,0.03
770,0.0002560163850486431,0.03
640,0.0002560163850486431,0.03
562,0.0002560163850486431,0.03
2271,0.0002560163850486431,0.03
1708,0.0002560163850486431,0.03
